pair_id,image_id_a,image_id_b,constraint_type,support_count,sources,review_batches,notes,had_conflict
15288_15303,15288,15303,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=107|candidate_chip=200|rank=4,False
15288_15317,15288,15317,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=233|candidate_chip=200|rank=10,False
15288_15328,15288,15328,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=88|candidate_chip=200|rank=6,False
15288_15376,15288,15376,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=192|candidate_chip=200|rank=6,False
15288_15377,15288,15377,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=239|candidate_chip=200|rank=3,False
15288_15424,15288,15424,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=18|candidate_chip=200|rank=4,False
15288_15452,15288,15452,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=26|candidate_chip=200|rank=2,False
15288_15476,15288,15476,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=112|candidate_chip=200|rank=10,False
15289_15382,15289,15382,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=256|candidate_chip=54|rank=5,False
15289_15402,15289,15402,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=158|candidate_chip=54|rank=3,False
15289_15412,15289,15412,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=182|candidate_chip=54|rank=5,False
15289_15422,15289,15422,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=176|candidate_chip=54|rank=2,False
15290_15333,15290,15333,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=36|candidate_chip=141|rank=5,False
15290_15352,15290,15352,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=36|candidate_chip=19|rank=4,False
15290_15361,15290,15361,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=36|candidate_chip=38|rank=8,False
15290_15392,15290,15392,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=36|candidate_chip=259|rank=9,False
15290_15408,15290,15408,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=36|candidate_chip=183|rank=10,False
15290_15415,15290,15415,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=156|candidate_chip=36|rank=2,False
15290_15427,15290,15427,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=36|candidate_chip=121|rank=7,False
15290_15442,15290,15442,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=36|candidate_chip=181|rank=2,False
15290_15472,15290,15472,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=67|candidate_chip=36|rank=4 || query_chip=36|candidate_chip=67|rank=6,False
15291_15298,15291,15298,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=154|candidate_chip=39|rank=7,False
15291_15300,15291,15300,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=39|candidate_chip=22|rank=7 || query_chip=22|candidate_chip=39|rank=3,False
15291_15309,15291,15309,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=39|candidate_chip=34|rank=3,False
15291_15315,15291,15315,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=39|candidate_chip=207|rank=4,False
15291_15345,15291,15345,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=39|candidate_chip=225|rank=2,False
15291_15358,15291,15358,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=39|candidate_chip=94|rank=9,False
15291_15359,15291,15359,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=39|candidate_chip=248|rank=5,False
15291_15380,15291,15380,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=39|candidate_chip=74|rank=6,False
15291_15414,15291,15414,cannot-link,1,old_kaggle_manual_review,manual_pair_review_v1,candidate_type=yes|candidate_key=seed_expand:comp_000:15291|xgb_prob=0.255588|ambiguity=0.255588,False
15291_15416,15291,15416,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=39|candidate_chip=202|rank=1 || query_chip=202|candidate_chip=39|rank=5,False
15291_15451,15291,15451,cannot-link,1,old_kaggle_manual_review,manual_pair_review_v1,candidate_type=yes|candidate_key=seed_expand:comp_000:15291|xgb_prob=0.321106|ambiguity=0.321106,False
15291_15469,15291,15469,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=39|candidate_chip=274|rank=10,False
15292_15311,15292,15311,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=53|candidate_chip=153|rank=9,False
15292_15318,15292,15318,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=53|candidate_chip=277|rank=6,False
15292_15340,15292,15340,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=53|candidate_chip=57|rank=3 || query_chip=57|candidate_chip=53|rank=5,False
15292_15344,15292,15344,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=40|candidate_chip=53|rank=9,False
15292_15365,15292,15365,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=4|candidate_chip=53|rank=3,False
15292_15386,15292,15386,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=53|candidate_chip=48|rank=2,False
15292_15401,15292,15401,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=53|candidate_chip=269|rank=10 || query_chip=269|candidate_chip=53|rank=5,False
15292_15402,15292,15402,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=158|candidate_chip=53|rank=4,False
15292_15414,15292,15414,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=53|candidate_chip=261|rank=5,False
15292_15422,15292,15422,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=176|candidate_chip=53|rank=10,False
15293_15308,15293,15308,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=80|candidate_chip=70|rank=3,False
15293_15415,15293,15415,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=156|candidate_chip=70|rank=9,False
15293_15426,15293,15426,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=152|candidate_chip=70|rank=8,False
15295_15303,15295,15303,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=44|candidate_chip=107|rank=8,False
15295_15318,15295,15318,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=44|candidate_chip=277|rank=2,False
15295_15327,15295,15327,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=44|candidate_chip=93|rank=1,False
15295_15328,15295,15328,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=88|candidate_chip=44|rank=9,False
15295_15333,15295,15333,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=44|candidate_chip=141|rank=7,False
15295_15359,15295,15359,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=248|candidate_chip=44|rank=6,False
15295_15397,15295,15397,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=82|candidate_chip=44|rank=1 || query_chip=44|candidate_chip=82|rank=6,False
15295_15413,15295,15413,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=124|candidate_chip=44|rank=9 || query_chip=44|candidate_chip=124|rank=4,False
15295_15424,15295,15424,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=18|candidate_chip=44|rank=8,False
15295_15427,15295,15427,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=44|candidate_chip=121|rank=10,False
15295_15452,15295,15452,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=26|candidate_chip=44|rank=9,False
15295_15480,15295,15480,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=44|candidate_chip=99|rank=9,False
15296_15323,15296,15323,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=111|candidate_chip=27|rank=9,False
15296_15385,15296,15385,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=117|candidate_chip=27|rank=6,False
15296_15406,15296,15406,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=110|candidate_chip=27|rank=8,False
15296_15418,15296,15418,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=72|candidate_chip=27|rank=7,False
15296_15430,15296,15430,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=198|candidate_chip=27|rank=6,False
15296_15458,15296,15458,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=51|candidate_chip=27|rank=7,False
15296_15470,15296,15470,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=157|candidate_chip=27|rank=6,False
15297_15305,15297,15305,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=16|candidate_chip=237|rank=1,False
15297_15317,15297,15317,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=16|candidate_chip=233|rank=2,False
15297_15327,15297,15327,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=16|candidate_chip=93|rank=10,False
15297_15377,15297,15377,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=16|candidate_chip=239|rank=8,False
15298_15301,15298,15301,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=154|candidate_chip=175|rank=5,False
15298_15339,15298,15339,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=154|candidate_chip=125|rank=6,False
15298_15347,15298,15347,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=154|candidate_chip=35|rank=3,False
15298_15356,15298,15356,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=154|candidate_chip=29|rank=1,False
15298_15400,15298,15400,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=154|candidate_chip=254|rank=10,False
15298_15408,15298,15408,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=154|candidate_chip=183|rank=8,False
15298_15419,15298,15419,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=154|candidate_chip=47|rank=9,False
15298_15429,15298,15429,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=154|candidate_chip=28|rank=2,False
15298_15464,15298,15464,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=154|candidate_chip=135|rank=4,False
15299_15323,15299,15323,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=111|candidate_chip=178|rank=4,False
15299_15330,15299,15330,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=103|candidate_chip=178|rank=10,False
15299_15362,15299,15362,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=43|candidate_chip=178|rank=6,False
15299_15371,15299,15371,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=84|candidate_chip=178|rank=7,False
15299_15395,15299,15395,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=147|candidate_chip=178|rank=10,False
15299_15455,15299,15455,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=143|candidate_chip=178|rank=1,False
15299_15477,15299,15477,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=227|candidate_chip=178|rank=4,False
15300_15347,15300,15347,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=35|candidate_chip=22|rank=7,False
15300_15370,15300,15370,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=179|candidate_chip=22|rank=8,False
15300_15393,15300,15393,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=187|candidate_chip=22|rank=1 || query_chip=22|candidate_chip=187|rank=8,False
15300_15394,15300,15394,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=71|candidate_chip=22|rank=3,False
15300_15405,15300,15405,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=150|candidate_chip=22|rank=3,False
15300_15416,15300,15416,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=22|candidate_chip=202|rank=4,False
15300_15460,15300,15460,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=22|candidate_chip=127|rank=5 || query_chip=127|candidate_chip=22|rank=1,False
15300_15465,15300,15465,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=22|candidate_chip=180|rank=1,False
15300_15474,15300,15474,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=22|candidate_chip=102|rank=10,False
15300_15479,15300,15479,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=22|candidate_chip=133|rank=2,False
15301_15346,15301,15346,cannot-link,1,old_kaggle_manual_review,manual_pair_review_v1,candidate_type=yes|candidate_key=seed_expand:comp_000:15301|xgb_prob=0.296388|ambiguity=0.296388,False
15301_15354,15301,15354,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=109|candidate_chip=175|rank=1,False
15301_15355,15301,15355,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=130|candidate_chip=175|rank=5,False
15301_15403,15301,15403,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=199|candidate_chip=175|rank=7,False
15301_15414,15301,15414,cannot-link,1,old_kaggle_manual_review,manual_pair_review_v1,candidate_type=yes|candidate_key=seed_expand:comp_000:15301|xgb_prob=0.302166|ambiguity=0.302166,False
15301_15440,15301,15440,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=270|candidate_chip=175|rank=10,False
15301_15451,15301,15451,cannot-link,1,old_kaggle_manual_review,manual_pair_review_v1,candidate_type=yes|candidate_key=seed_expand:comp_000:15301|xgb_prob=0.291649|ambiguity=0.291649,False
15301_15459,15301,15459,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=68|candidate_chip=175|rank=1,False
15301_15463,15301,15463,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=160|candidate_chip=175|rank=6,False
15301_15464,15301,15464,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=135|candidate_chip=175|rank=10,False
15302_15314,15302,15314,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=20|candidate_chip=242|rank=4,False
15302_15320,15302,15320,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=20|candidate_chip=52|rank=1,False
15302_15326,15302,15326,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=20|candidate_chip=159|rank=6,False
15302_15351,15302,15351,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=20|candidate_chip=244|rank=5,False
15302_15413,15302,15413,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=20|candidate_chip=124|rank=8,False
15302_15443,15302,15443,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=20|candidate_chip=10|rank=3,False
15302_15451,15302,15451,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=20|candidate_chip=240|rank=10,False
15302_15479,15302,15479,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=20|candidate_chip=133|rank=9,False
15303_15314,15303,15314,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=107|candidate_chip=242|rank=1,False
15303_15317,15303,15317,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=233|candidate_chip=107|rank=8,False
15303_15325,15303,15325,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=107|candidate_chip=151|rank=6,False
15303_15352,15303,15352,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=107|candidate_chip=19|rank=5,False
15303_15377,15303,15377,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=107|candidate_chip=239|rank=3 || query_chip=239|candidate_chip=107|rank=1,False
15303_15411,15303,15411,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=169|candidate_chip=107|rank=1,False
15303_15413,15303,15413,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=107|candidate_chip=124|rank=7,False
15303_15418,15303,15418,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=72|candidate_chip=107|rank=5,False
15303_15424,15303,15424,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=18|candidate_chip=107|rank=2,False
15303_15443,15303,15443,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=107|candidate_chip=10|rank=2,False
15303_15461,15303,15461,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=222|candidate_chip=107|rank=5,False
15304_15307,15304,15307,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=201|candidate_chip=224|rank=5,False
15304_15350,15304,15350,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=251|candidate_chip=224|rank=9,False
15304_15376,15304,15376,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=192|candidate_chip=224|rank=1,False
15304_15416,15304,15416,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=202|candidate_chip=224|rank=6,False
15304_15438,15304,15438,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=245|candidate_chip=224|rank=6,False
15304_15440,15304,15440,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=270|candidate_chip=224|rank=1,False
15304_15456,15304,15456,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=30|candidate_chip=224|rank=10,False
15304_15460,15304,15460,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=127|candidate_chip=224|rank=10,False
15304_15476,15304,15476,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=112|candidate_chip=224|rank=5,False
15305_15359,15305,15359,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=248|candidate_chip=237|rank=9,False
15305_15428,15305,15428,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=8|candidate_chip=237|rank=6,False
15306_15450,15306,15450,cannot-link,1,old_kaggle_manual_review,manual_pair_review_v1,candidate_type=yes|candidate_key=seed_expand:comp_000:15450|xgb_prob=0.321516|ambiguity=0.321516,False
15307_15309,15307,15309,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=34|candidate_chip=201|rank=3,False
15307_15348,15307,15348,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=85|candidate_chip=201|rank=8,False
15307_15350,15307,15350,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=251|candidate_chip=201|rank=2,False
15307_15359,15307,15359,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=248|candidate_chip=201|rank=5,False
15307_15361,15307,15361,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=38|candidate_chip=201|rank=2,False
15307_15366,15307,15366,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=42|candidate_chip=201|rank=1,False
15307_15380,15307,15380,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=74|candidate_chip=201|rank=7,False
15307_15385,15307,15385,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=117|candidate_chip=201|rank=10 || query_chip=201|candidate_chip=117|rank=10,False
15307_15397,15307,15397,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=82|candidate_chip=201|rank=5,False
15307_15403,15307,15403,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=201|candidate_chip=199|rank=1 || query_chip=199|candidate_chip=201|rank=1,False
15307_15416,15307,15416,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=202|candidate_chip=201|rank=2,False
15307_15427,15307,15427,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=121|candidate_chip=201|rank=10,False
15307_15428,15307,15428,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=8|candidate_chip=201|rank=1,False
15307_15440,15307,15440,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=270|candidate_chip=201|rank=2 || query_chip=201|candidate_chip=270|rank=7,False
15307_15442,15307,15442,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=201|candidate_chip=181|rank=6,False
15307_15444,15307,15444,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=201|candidate_chip=98|rank=9,False
15307_15448,15307,15448,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=14|candidate_chip=201|rank=1,False
15307_15453,15307,15453,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=165|candidate_chip=201|rank=8,False
15307_15454,15307,15454,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=206|candidate_chip=201|rank=10 || query_chip=201|candidate_chip=206|rank=8,False
15307_15455,15307,15455,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=143|candidate_chip=201|rank=5,False
15307_15456,15307,15456,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=30|candidate_chip=201|rank=3,False
15307_15458,15307,15458,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=51|candidate_chip=201|rank=8 || query_chip=201|candidate_chip=51|rank=4,False
15307_15463,15307,15463,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=160|candidate_chip=201|rank=5,False
15307_15469,15307,15469,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=274|candidate_chip=201|rank=2,False
15307_15470,15307,15470,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=157|candidate_chip=201|rank=10,False
15307_15476,15307,15476,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=112|candidate_chip=201|rank=4,False
15307_15482,15307,15482,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=164|candidate_chip=201|rank=5,False
15308_15366,15308,15366,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=80|candidate_chip=42|rank=5,False
15308_15375,15308,15375,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=80|candidate_chip=262|rank=10,False
15308_15390,15308,15390,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=80|candidate_chip=144|rank=1 || query_chip=144|candidate_chip=80|rank=1,False
15308_15400,15308,15400,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=80|candidate_chip=254|rank=9,False
15308_15423,15308,15423,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=80|candidate_chip=56|rank=4,False
15308_15426,15308,15426,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=152|candidate_chip=80|rank=1 || query_chip=80|candidate_chip=152|rank=2,False
15308_15454,15308,15454,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=80|candidate_chip=206|rank=6,False
15308_15472,15308,15472,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=80|candidate_chip=67|rank=8,False
15309_15393,15309,15393,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=187|candidate_chip=34|rank=3,False
15309_15416,15309,15416,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=34|candidate_chip=202|rank=6 || query_chip=202|candidate_chip=34|rank=3,False
15309_15448,15309,15448,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=14|candidate_chip=34|rank=3 || query_chip=34|candidate_chip=14|rank=5,False
15309_15455,15309,15455,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=34|candidate_chip=143|rank=10,False
15309_15456,15309,15456,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=30|candidate_chip=34|rank=5,False
15309_15460,15309,15460,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=127|candidate_chip=34|rank=5,False
15310_15313,15310,15313,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=166|candidate_chip=75|rank=2,False
15310_15324,15310,15324,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=166|candidate_chip=63|rank=4 || query_chip=63|candidate_chip=166|rank=2,False
15310_15327,15310,15327,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=166|candidate_chip=93|rank=10,False
15310_15328,15310,15328,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=88|candidate_chip=166|rank=2 || query_chip=166|candidate_chip=88|rank=7,False
15310_15402,15310,15402,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=166|candidate_chip=158|rank=9 || query_chip=158|candidate_chip=166|rank=1,False
15310_15407,15310,15407,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=166|candidate_chip=268|rank=5,False
15310_15412,15310,15412,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=182|candidate_chip=166|rank=7,False
15310_15430,15310,15430,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=166|candidate_chip=198|rank=1 || query_chip=198|candidate_chip=166|rank=2,False
15310_15479,15310,15479,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=166|candidate_chip=133|rank=8,False
15311_15312,15311,15312,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=104|candidate_chip=153|rank=5,False
15311_15315,15311,15315,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=153|candidate_chip=207|rank=3 || query_chip=207|candidate_chip=153|rank=1,False
15311_15344,15311,15344,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=40|candidate_chip=153|rank=3,False
15311_15351,15311,15351,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=153|candidate_chip=244|rank=9,False
15311_15365,15311,15365,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=4|candidate_chip=153|rank=7,False
15311_15374,15311,15374,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=193|candidate_chip=153|rank=8,False
